method,p,rep,threshold_pct,n_full,n_sample,rho,rho_tilde,time_total_s,dataset,part
EIF,0.1,3,0.1,5000,500,0.72,0.98674455497822,1.8271527859615162,shuttle,A
EIF,0.1,4,0.1,5000,500,0.84,0.9873715334861339,1.7860168810002506,shuttle,A
EIF,0.1,5,0.1,5000,500,0.82,0.9891482125928504,1.609781671082601,shuttle,A
EIF,0.1,6,0.1,5000,500,0.82,0.984563042252169,1.8054964570328593,shuttle,A
EIF,0.1,7,0.1,5000,500,0.7,0.9856088704354817,1.8061104411026463,shuttle,A
EIF,0.1,8,0.1,5000,500,0.82,0.9869610358441434,1.7333989380858839,shuttle,A
EIF,0.1,9,0.1,5000,500,0.84,0.9878946395785583,1.695144820958376,shuttle,A
EIF,0.1,10,0.1,5000,500,0.76,0.9807929151716606,1.7733521859627217,shuttle,A
EIF,0.1,11,0.1,5000,500,0.82,0.9920735362941451,1.9012909439625219,shuttle,A
EIF,0.1,12,0.1,5000,500,0.72,0.9878221592886371,1.847295372048393,shuttle,A
EIF,0.1,13,0.1,5000,500,0.8,0.9853680054720217,1.7624388620024547,shuttle,A
EIF,0.1,14,0.1,5000,500,0.82,0.9838619514478056,1.7388769800309092,shuttle,A
EIF,0.1,15,0.1,5000,500,0.76,0.9802752811011244,1.8261744619812816,shuttle,A
EIF,0.1,16,0.1,5000,500,0.8,0.9855744062976252,1.763886237051338,shuttle,A
EIF,0.1,17,0.1,5000,500,0.84,0.9872308929235717,1.5260051649529487,shuttle,A
EIF,0.1,18,0.1,5000,500,0.8,0.9893595094380376,1.610718947951682,shuttle,A
EIF,0.1,19,0.1,5000,500,0.86,0.9896053664214656,1.6766167130554095,shuttle,A
EIF,0.1,20,0.1,5000,500,0.78,0.9894793179172716,1.7145695160143077,shuttle,A
EIF,0.1,21,0.1,5000,500,0.86,0.9888944835779343,1.6541010070359334,shuttle,A
EIF,0.1,22,0.1,5000,500,0.86,0.9913087972351888,1.7224558809539303,shuttle,A
EIF,0.1,23,0.1,5000,500,0.82,0.9910539162156647,1.817638834938407,shuttle,A
EIF,0.1,24,0.1,5000,500,0.78,0.9876322705290821,1.6181487740250304,shuttle,A
EIF,0.1,25,0.1,5000,500,0.86,0.9894157656630627,1.8152207309613004,shuttle,A
EIF,0.1,26,0.1,5000,500,0.82,0.9867905391621566,1.7200921339681372,shuttle,A
EIF,0.1,27,0.1,5000,500,0.76,0.9809678278713115,1.6858445659745485,shuttle,A
EIF,0.1,28,0.1,5000,500,0.86,0.9887550910203641,1.6568831340409815,shuttle,A
EIF,0.1,29,0.1,5000,500,0.86,0.9887591230364922,1.685720375040546,shuttle,A
EIF,0.1,30,0.1,5000,500,0.7,0.9784316897267588,1.9464264339767396,shuttle,A
EIF,0.1,31,0.1,5000,500,0.86,0.9861708566834266,1.8046508609550074,shuttle,A
EIF,0.1,32,0.1,5000,500,0.82,0.9882750891003563,1.5551279139472172,shuttle,A
EIF,0.1,33,0.1,5000,500,0.78,0.9853489973959896,1.6385766710154712,shuttle,A
EIF,0.1,34,0.1,5000,500,0.86,0.9877349909399638,1.6864161109551787,shuttle,A
EIF,0.1,35,0.1,5000,500,0.78,0.9843673934695737,1.7351203589932993,shuttle,A
EIF,0.1,36,0.1,5000,500,0.8,0.9747392269569077,2.0832396800396964,shuttle,A
EIF,0.1,37,0.1,5000,500,0.78,0.9894593498373995,2.0451842630282044,shuttle,A
EIF,0.1,38,0.1,5000,500,0.72,0.9794862539450158,1.930612192954868,shuttle,A
EIF,0.1,39,0.1,5000,500,0.78,0.9903056892227567,1.8542650940362364,shuttle,A
EIF,0.1,40,0.1,5000,500,0.82,0.981253237012948,1.7106148729799315,shuttle,A
EIF,0.1,41,0.1,5000,500,0.78,0.9852358129432517,1.8080716650001705,shuttle,A
EIF,0.1,42,0.1,5000,500,0.66,0.9822969531878125,2.052530716988258,shuttle,A
EIF,0.1,43,0.1,5000,500,0.72,0.9899332077328308,1.663581516011618,shuttle,A
EIF,0.1,44,0.1,5000,500,0.76,0.9862346009384036,1.7620930739212781,shuttle,A
EIF,0.1,45,0.1,5000,500,0.8,0.9911999327997312,1.8838776899501681,shuttle,A
EIF,0.1,46,0.1,5000,500,0.82,0.9883489133956535,1.8933975659310818,shuttle,A
EIF,0.1,47,0.1,5000,500,0.8,0.984010944043776,1.7097562480485067,shuttle,A
EIF,0.1,48,0.1,5000,500,0.72,0.9824964419857678,1.5461320140166208,shuttle,A
EIF,0.1,49,0.1,5000,500,0.7,0.9824864579458318,1.7727227420546114,shuttle,A
ROD,0.1,0,0.1,5000,500,0.46,0.8305684422737689,1.8658705000998452,shuttle,A
ROD,0.1,1,0.1,5000,500,0.34,0.4258552074208296,1.921464215964079,shuttle,A
ROD,0.1,2,0.1,5000,500,0.6,0.9019273517094069,1.9335363529389724,shuttle,A
ROD,0.1,3,0.1,5000,500,0.6,0.9097804711218846,1.9047802089480683,shuttle,A
ROD,0.1,4,0.1,5000,500,0.7,0.8787170508682035,1.9589193700812757,shuttle,A
ROD,0.1,5,0.1,5000,500,0.54,0.8375201180804722,1.995563116041012,shuttle,A
ROD,0.1,6,0.1,5000,500,0.5,0.9163341293365174,1.8425606680102646,shuttle,A
ROD,0.1,7,0.1,5000,500,0.5,0.6725304981219924,1.8386340430006385,shuttle,A
ROD,0.1,8,0.1,5000,500,0.72,0.8782077688310753,1.8190169309964404,shuttle,A
ROD,0.1,9,0.1,5000,500,0.76,0.9216401665606662,1.9264043929288164,shuttle,A
ROD,0.1,10,0.1,5000,500,0.6,0.8136685346741388,1.836347799981013,shuttle,A
ROD,0.1,11,0.1,5000,500,0.66,0.9428883155532621,1.8442852289881557,shuttle,A
ROD,0.1,12,0.1,5000,500,0.66,0.886310585242341,1.9461104270303622,shuttle,A
ROD,0.1,13,0.1,5000,500,0.68,0.9341909687638749,1.6960970130749047,shuttle,A
ROD,0.1,14,0.1,5000,500,0.62,0.9312251329005315,1.7936135329073295,shuttle,A
ROD,0.1,15,0.1,5000,500,0.48,0.4474096936387745,1.8384327579988167,shuttle,A
ROD,0.1,16,0.1,5000,500,0.76,0.9559745118980474,1.9172624859493226,shuttle,A
ROD,0.1,17,0.1,5000,500,0.8,0.971568910275641,1.8441979209892452,shuttle,A
ROD,0.1,18,0.1,5000,500,0.7,0.9648504194016776,1.9126973560778424,shuttle,A
ROD,0.1,19,0.1,5000,500,0.66,0.9371382765531062,1.8339337010402232,shuttle,A
ROD,0.1,20,0.1,5000,500,0.58,0.8525483061932246,1.7977438379311934,shuttle,A
ROD,0.1,21,0.1,5000,500,0.8,0.9657038628154513,1.9240664360113442,shuttle,A
ROD,0.1,22,0.1,5000,500,0.44,0.7409396037584149,1.868571516009979,shuttle,A
ROD,0.1,23,0.1,5000,500,0.58,0.8917389269557078,1.9076572440098971,shuttle,A
ROD,0.1,24,0.1,5000,500,0.8,0.9448560354241416,1.9167917689774185,shuttle,A
ROD,0.1,25,0.1,5000,500,0.78,0.8717359989439957,1.9056352010229602,shuttle,A
ROD,0.1,26,0.1,5000,500,0.8,0.9670953883815534,1.9025962450541556,shuttle,A
ROD,0.1,27,0.1,5000,500,0.68,0.8987099851161031,1.9757136689731851,shuttle,A
ROD,0.1,28,0.1,5000,500,0.76,0.9588914835659341,1.7490161089226604,shuttle,A
ROD,0.1,29,0.1,5000,500,0.74,0.9619594638378551,1.7859458940802142,shuttle,A
ROD,0.1,30,0.1,5000,500,0.62,0.9059837519350077,1.833830175921321,shuttle,A
ROD,0.1,31,0.1,5000,500,0.54,0.9112815331261325,2.4303232739912346,shuttle,A
ROD,0.1,32,0.1,5000,500,0.78,0.9549294517178066,2.05966723698657,shuttle,A
ROD,0.1,33,0.1,5000,500,0.82,0.9380908883635535,1.8811718829674646,shuttle,A
ROD,0.1,34,0.1,5000,500,0.74,0.9365418261673046,1.9632306790445,shuttle,A
ROD,0.1,35,0.1,5000,500,0.78,0.9196399025596103,1.94074090605136,shuttle,A
ROD,0.1,36,0.1,5000,500,0.7,0.9291749486997946,1.9381386250024661,shuttle,A
ROD,0.1,37,0.1,5000,500,0.6,0.7252346129384517,1.973099599010311,shuttle,A
ROD,0.1,38,0.1,5000,500,0.8,0.9518801915207661,2.0160449279937893,shuttle,A
ROD,0.1,39,0.1,5000,500,0.56,0.7552453889815559,1.917527906014584,shuttle,A
ROD,0.1,40,0.1,5000,500,0.78,0.9611930678409053,1.9765869540860876,shuttle,A
ROD,0.1,41,0.1,5000,500,0.78,0.9349329557318229,2.107303096097894,shuttle,A
ROD,0.1,42,0.1,5000,500,0.36,0.43394103176412707,1.9319051878992468,shuttle,A
ROD,0.1,43,0.1,5000,500,0.48,0.7772706610826443,1.8536816079868004,shuttle,A
ROD,0.1,44,0.1,5000,500,0.54,0.4102605210420841,1.941169440979138,shuttle,A
ROD,0.1,45,0.1,5000,500,0.56,0.5205375061500246,1.891681796987541,shuttle,A
ROD,0.1,46,0.1,5000,500,0.52,0.8735599102396409,1.8664964910130948,shuttle,A
ROD,0.1,47,0.1,5000,500,0.64,0.9171617486469944,1.8600792350480333,shuttle,A
ROD,0.1,48,0.1,5000,500,0.74,0.9461545366181463,1.9038257310166955,shuttle,A
ROD,0.1,49,0.1,5000,500,0.7,0.881693350773403,1.8215587500017136,shuttle,A
ABOD,0.1,0,0.1,5000,500,0.52,0.7254187416749667,0.8111912499880418,shuttle,A
ABOD,0.1,1,0.1,5000,500,0.58,0.7290840363361453,0.851850189967081,shuttle,A
ABOD,0.1,2,0.1,5000,500,0.56,0.6960322561290244,0.847575924010016,shuttle,A
ABOD,0.1,3,0.1,5000,500,0.64,0.7463412573650294,0.8161041321000084,shuttle,A
ABOD,0.1,4,0.1,5000,500,0.68,0.6963096012384048,0.8041513760108501,shuttle,A
ABOD,0.1,5,0.1,5000,500,0.54,0.779623630494522,0.8132909270934761,shuttle,A
ABOD,0.1,6,0.1,5000,500,0.56,0.7293914295657182,0.8519843699177727,shuttle,A
ABOD,0.1,7,0.1,5000,500,0.5,0.7055484861939447,0.8551333589712158,shuttle,A
ABOD,0.1,8,0.1,5000,500,0.58,0.7394816459265837,0.9112668730085716,shuttle,A
ABOD,0.1,9,0.1,5000,500,0.54,0.7217255109020436,0.9305696180090308,shuttle,A
ABOD,0.1,10,0.1,5000,500,0.6,0.7068996915987664,0.8293834049254656,shuttle,A
ABOD,0.1,11,0.1,5000,500,0.58,0.7236150864603458,0.7691429520491511,shuttle,A
ABOD,0.1,12,0.1,5000,500,0.64,0.7297082308329232,0.8042983469786122,shuttle,A
ABOD,0.1,13,0.1,5000,500,0.66,0.7505366661466645,0.8784586900146678,shuttle,A
ABOD,0.1,14,0.1,5000,500,0.62,0.74225490501962,0.8617691369727254,shuttle,A
ABOD,0.1,15,0.1,5000,500,0.54,0.7543642014568057,0.8718578279949725,shuttle,A
ABOD,0.1,16,0.1,5000,500,0.64,0.7702800091200365,0.8144717089598998,shuttle,A
ABOD,0.1,17,0.1,5000,500,0.58,0.705561926247705,0.7441879059188068,shuttle,A
ABOD,0.1,18,0.1,5000,500,0.64,0.7109019476077904,0.8173079390544444,shuttle,A
ABOD,0.1,19,0.1,5000,500,0.6,0.7418624554498218,0.8371259809937328,shuttle,A
ABOD,0.1,20,0.1,5000,500,0.56,0.7516886707546829,0.859272081987001,shuttle,A
ABOD,0.1,21,0.1,5000,500,0.6,0.7467306349225397,0.8610551210585982,shuttle,A
ABOD,0.1,22,0.1,5000,500,0.64,0.7134931899727598,0.8354890519985929,shuttle,A
ABOD,0.1,23,0.1,5000,500,0.52,0.7010328201312804,0.8111546869622543,shuttle,A
ABOD,0.1,24,0.1,5000,500,0.6,0.7107490189960759,0.8172629880718887,shuttle,A
ABOD,0.1,25,0.1,5000,500,0.58,0.7270919323677294,0.8462079269811511,shuttle,A
ABOD,0.1,26,0.1,5000,500,0.6,0.7252032208128831,0.9270076300017536,shuttle,A
ABOD,0.1,27,0.1,5000,500,0.5,0.6853688214752859,0.8777265480021015,shuttle,A
ABOD,0.1,28,0.1,5000,500,0.52,0.7343898815595262,0.839751636958681,shuttle,A
ABOD,0.1,29,0.1,5000,500,0.6,0.7535312061248245,0.7557264189235866,shuttle,A
ABOD,0.1,30,0.1,5000,500,0.62,0.7190825243300973,0.7967516030184925,shuttle,A
ABOD,0.1,31,0.1,5000,500,0.5,0.749696278785115,0.853272813023068,shuttle,A
ABOD,0.1,32,0.1,5000,500,0.64,0.7876749906999627,0.8913681440753862,shuttle,A
ABOD,0.1,33,0.1,5000,500,0.6,0.7252791571166284,0.853510919958353,shuttle,A
ABOD,0.1,34,0.1,5000,500,0.58,0.7180351601406405,0.8159466299694031,shuttle,A
ABOD,0.1,35,0.1,5000,500,0.64,0.7390436921747686,0.7664204949978739,shuttle,A
ABOD,0.1,36,0.1,5000,500,0.6,0.6938925035700142,0.7735570820514113,shuttle,A
ABOD,0.1,37,0.1,5000,500,0.58,0.6551981087924351,0.8408544169506058,shuttle,A
ABOD,0.1,38,0.1,5000,500,0.6,0.7533204852819411,0.8555472010048106,shuttle,A
ABOD,0.1,39,0.1,5000,500,0.54,0.7363703694814779,0.8287039119750261,shuttle,A
ABOD,0.1,40,0.1,5000,500,0.7,0.740198000792003,0.7621727139921859,shuttle,A
ABOD,0.1,41,0.1,5000,500,0.64,0.7440848643394573,0.9184657169971615,shuttle,A
ABOD,0.1,42,0.1,5000,500,0.6,0.7209100836403345,1.024276948068291,shuttle,A
ABOD,0.1,43,0.1,5000,500,0.56,0.7254018456073824,0.8941299550933763,shuttle,A
ABOD,0.1,44,0.1,5000,500,0.6,0.749444181776727,0.8897831139620394,shuttle,A
ABOD,0.1,45,0.1,5000,500,0.66,0.7894898779595118,0.8343115330208093,shuttle,A
ABOD,0.1,46,0.1,5000,500,0.58,0.7361574406297625,0.8595517660723999,shuttle,A
ABOD,0.1,47,0.1,5000,500,0.64,0.7111594206376824,0.845111649017781,shuttle,A
ABOD,0.1,48,0.1,5000,500,0.66,0.7292419569678278,0.7764970189891756,shuttle,A
ABOD,0.1,49,0.1,5000,500,0.58,0.7478657434629739,0.7942781839519739,shuttle,A
FeatureBagging,0.1,0,0.1,5000,500,0.24,0.3450155880623522,1.6443179639754817,shuttle,A
FeatureBagging,0.1,1,0.1,5000,500,0.24,0.15346026184104736,1.8825347430538386,shuttle,A
FeatureBagging,0.1,2,0.1,5000,500,0.24,0.2312886371545486,1.7817388710100204,shuttle,A
FeatureBagging,0.1,3,0.1,5000,500,0.32,0.382624986499946,1.786209081998095,shuttle,A
FeatureBagging,0.1,4,0.1,5000,500,0.38,0.2801107844431378,1.6952062989585102,shuttle,A
FeatureBagging,0.1,5,0.1,5000,500,0.34,0.4075288398960518,1.7773844739422202,shuttle,A
FeatureBagging,0.1,6,0.1,5000,500,0.36,0.4051142284569138,1.824189385981299,shuttle,A
FeatureBagging,0.1,7,0.1,5000,500,0.48,0.4608581954327817,2.0865337690338492,shuttle,A
FeatureBagging,0.1,8,0.1,5000,500,0.42,0.40249965799863197,1.9645431640092283,shuttle,A
FeatureBagging,0.1,9,0.1,5000,500,0.32,0.4109466357865431,2.266989393043332,shuttle,A
FeatureBagging,0.1,10,0.1,5000,500,0.34,0.3191079644318577,1.7668867479078472,shuttle,A
FeatureBagging,0.1,11,0.1,5000,500,0.28,0.26732070769852784,1.5157156710047275,shuttle,A
FeatureBagging,0.1,12,0.1,5000,500,0.06,0.13331381325525304,1.8948582550510764,shuttle,A
FeatureBagging,0.1,13,0.1,5000,500,0.02,0.1289937959751839,1.6497305759694427,shuttle,A
FeatureBagging,0.1,14,0.1,5000,500,0.3,0.35176412705650817,2.026715273037553,shuttle,A
FeatureBagging,0.1,15,0.1,5000,500,0.34,0.37289035556142225,2.015641881036572,shuttle,A
FeatureBagging,0.1,16,0.1,5000,500,0.5,0.4619145836583346,2.098939460935071,shuttle,A
FeatureBagging,0.1,17,0.1,5000,500,0.42,0.39649608198432784,1.5387723569292575,shuttle,A
FeatureBagging,0.1,18,0.1,5000,500,0.48,0.3501073524294097,1.9827879570657387,shuttle,A
FeatureBagging,0.1,19,0.1,5000,500,0.2,0.22338646154584618,1.580068108974956,shuttle,A
FeatureBagging,0.1,20,0.1,5000,500,0.36,0.4410571562286249,2.0736325239995494,shuttle,A
FeatureBagging,0.1,21,0.1,5000,500,0.28,0.4186642026568106,1.969375621061772,shuttle,A
FeatureBagging,0.1,22,0.1,5000,500,0.06,0.1543057372229489,1.7437840510392562,shuttle,A
FeatureBagging,0.1,23,0.1,5000,500,0.26,0.2602630890523562,1.841266512987204,shuttle,A
FeatureBagging,0.1,24,0.1,5000,500,0.18,0.20818489673958696,1.6737777079688385,shuttle,A
FeatureBagging,0.1,25,0.1,5000,500,0.36,0.3968582914331657,2.340907910023816,shuttle,A
FeatureBagging,0.1,26,0.1,5000,500,0.28,0.39697358789435155,2.187726191012189,shuttle,A
FeatureBagging,0.1,27,0.1,5000,500,0.26,0.19132300529202115,1.5873585200170055,shuttle,A
FeatureBagging,0.1,28,0.1,5000,500,0.4,0.46475331501326,2.083075203001499,shuttle,A
FeatureBagging,0.1,29,0.1,5000,500,0.38,0.376376129504518,2.0564866550266743,shuttle,A
FeatureBagging,0.1,30,0.1,5000,500,0.24,0.4042934251737007,2.1128828569781035,shuttle,A
FeatureBagging,0.1,31,0.1,5000,500,0.02,0.12888886755547022,2.1326927320333198,shuttle,A
FeatureBagging,0.1,32,0.1,5000,500,0.22,0.2730962283849135,1.869981385068968,shuttle,A
FeatureBagging,0.1,33,0.1,5000,500,0.34,0.36149798999196,1.617067496990785,shuttle,A
FeatureBagging,0.1,34,0.1,5000,500,0.32,0.2607848511394045,1.669550096965395,shuttle,A
FeatureBagging,0.1,35,0.1,5000,500,0.04,0.16834886943585065,1.953811521991156,shuttle,A
FeatureBagging,0.1,36,0.1,5000,500,0.34,0.4606359545438182,1.8472387350630015,shuttle,A
FeatureBagging,0.1,37,0.1,5000,500,0.38,0.27817224868899476,1.7540024110348895,shuttle,A
FeatureBagging,0.1,38,0.1,5000,500,0.04,0.19154313011324497,1.7537884060293436,shuttle,A
FeatureBagging,0.1,39,0.1,5000,500,0.34,0.38972968691874765,1.886412353022024,shuttle,A
FeatureBagging,0.1,40,0.1,5000,500,0.28,0.2548324433297733,1.760273301973939,shuttle,A
FeatureBagging,0.1,41,0.1,5000,500,0.38,0.46887230748922987,1.9997030260274187,shuttle,A
FeatureBagging,0.1,42,0.1,5000,500,0.36,0.3445322261289045,2.113975318032317,shuttle,A
FeatureBagging,0.1,43,0.1,5000,500,0.42,0.25099613000842724,1.8755108750192448,shuttle,A
FeatureBagging,0.1,44,0.1,5000,500,0.34,0.3646198264793059,2.2120609319536015,shuttle,A
FeatureBagging,0.1,45,0.1,5000,500,0.34,0.3612021734775462,2.1527746899519116,shuttle,A
FeatureBagging,0.1,46,0.1,5000,500,0.32,0.37424780099120397,2.085667844978161,shuttle,A
FeatureBagging,0.1,47,0.1,5000,500,0.42,0.39851337631079115,2.0584284670185298,shuttle,A
FeatureBagging,0.1,48,0.1,5000,500,0.3,0.23493434773739097,1.796208858024329,shuttle,A
FeatureBagging,0.1,49,0.1,5000,500,0.38,0.4248405793623174,2.246383805060759,shuttle,A
ADOD,0.1,0,0.1,5000,500,0.18181818181818182,,1.2712918060133234,shuttle,A
ADOD,0.1,1,0.1,5000,500,0.18181818181818182,,1.316409494029358,shuttle,A
ADOD,0.1,2,0.1,5000,500,0.18181818181818182,,1.3653358649462461,shuttle,A
ADOD,0.1,3,0.1,5000,500,0.18181818181818182,,1.3037986269919202,shuttle,A
ADOD,0.1,4,0.1,5000,500,0.18181818181818182,,1.3068599490216002,shuttle,A
ADOD,0.1,5,0.1,5000,500,0.18181818181818182,,1.385083009954542,shuttle,A
ADOD,0.1,6,0.1,5000,500,0.18181818181818182,,1.3280892799375579,shuttle,A
ADOD,0.1,7,0.1,5000,500,0.18181818181818182,,1.3203066879650578,shuttle,A
ADOD,0.1,8,0.1,5000,500,0.18181818181818182,,1.3689334619557485,shuttle,A
ADOD,0.1,9,0.1,5000,500,0.18181818181818182,,1.261984831886366,shuttle,A
ADOD,0.1,10,0.1,5000,500,0.18181818181818182,,1.2734863549703732,shuttle,A
ADOD,0.1,11,0.1,5000,500,0.18181818181818182,,1.3655832720687613,shuttle,A
ADOD,0.1,12,0.1,5000,500,0.18181818181818182,,1.3423789329826832,shuttle,A
ADOD,0.1,13,0.1,5000,500,0.18181818181818182,,1.2629571680445224,shuttle,A
ADOD,0.1,14,0.1,5000,500,0.18181818181818182,,1.416591770015657,shuttle,A
ADOD,0.1,15,0.1,5000,500,0.18181818181818182,,1.3088764839340001,shuttle,A
ADOD,0.1,16,0.1,5000,500,0.18181818181818182,,1.270912984968163,shuttle,A
ADOD,0.1,17,0.1,5000,500,0.18181818181818182,,1.4397285190643743,shuttle,A
ADOD,0.1,18,0.1,5000,500,0.18181818181818182,,1.2799051370238885,shuttle,A
ADOD,0.1,19,0.1,5000,500,0.18181818181818182,,1.2785827630432323,shuttle,A
ADOD,0.1,20,0.1,5000,500,0.18181818181818182,,1.3776596949901432,shuttle,A
ADOD,0.1,21,0.1,5000,500,0.18181818181818182,,1.3101674630306661,shuttle,A
ADOD,0.1,22,0.1,5000,500,0.18181818181818182,,1.247975826030597,shuttle,A
ADOD,0.1,23,0.1,5000,500,0.18181818181818182,,1.341856429935433,shuttle,A
ADOD,0.1,24,0.1,5000,500,0.18181818181818182,,1.3414772159885615,shuttle,A
ADOD,0.1,25,0.1,5000,500,0.18181818181818182,,1.2563788720872253,shuttle,A
ADOD,0.1,26,0.1,5000,500,0.18181818181818182,,1.3026632949477062,shuttle,A
ADOD,0.1,27,0.1,5000,500,0.18181818181818182,,1.3720159669173881,shuttle,A
ADOD,0.1,28,0.1,5000,500,0.18181818181818182,,1.2748320059617981,shuttle,A
ADOD,0.1,29,0.1,5000,500,0.18181818181818182,,1.3335254540434107,shuttle,A
ADOD,0.1,30,0.1,5000,500,0.18181818181818182,,1.3630399039248005,shuttle,A
ADOD,0.1,31,0.1,5000,500,0.18181818181818182,,1.2724201519740745,shuttle,A
ADOD,0.1,32,0.1,5000,500,0.18181818181818182,,1.2891187979839742,shuttle,A
ADOD,0.1,33,0.1,5000,500,0.18181818181818182,,1.4389558859402314,shuttle,A
ADOD,0.1,34,0.1,5000,500,0.18181818181818182,,1.29103705403395,shuttle,A
ADOD,0.1,35,0.1,5000,500,0.18181818181818182,,1.2617815579287708,shuttle,A
ADOD,0.1,36,0.1,5000,500,0.18181818181818182,,1.3753811940550804,shuttle,A
ADOD,0.1,37,0.1,5000,500,0.18181818181818182,,1.287841935059987,shuttle,A
ADOD,0.1,38,0.1,5000,500,0.18181818181818182,,1.2914290520129725,shuttle,A
ADOD,0.1,39,0.1,5000,500,0.18181818181818182,,1.301904173917137,shuttle,A
ADOD,0.1,40,0.1,5000,500,0.18181818181818182,,1.3137349149910733,shuttle,A
ADOD,0.1,41,0.1,5000,500,0.18181818181818182,,1.1934965510154143,shuttle,A
ADOD,0.1,42,0.1,5000,500,0.18181818181818182,,1.2719106109580025,shuttle,A
ADOD,0.1,43,0.1,5000,500,0.18181818181818182,,1.4220440300414339,shuttle,A
ADOD,0.1,44,0.1,5000,500,0.18181818181818182,,1.24597213906236,shuttle,A
ADOD,0.1,45,0.1,5000,500,0.18181818181818182,,1.2804773559328169,shuttle,A
ADOD,0.1,46,0.1,5000,500,0.18181818181818182,,1.3672799889463931,shuttle,A
ADOD,0.1,47,0.1,5000,500,0.18181818181818182,,1.316133862012066,shuttle,A
ADOD,0.1,48,0.1,5000,500,0.18181818181818182,,1.286938020028174,shuttle,A
ADOD,0.1,49,0.1,5000,500,0.18181818181818182,,1.3639427229063585,shuttle,A
ThreeSigma,0.1,0,0.1,3772,377,0.8378378378378378,0.9935696229853689,0.0013761749723926187,thyroid,A
ThreeSigma,0.1,1,0.1,3772,377,0.8918918918918919,0.9777599077892095,0.002189766033552587,thyroid,A
ThreeSigma,0.1,2,0.1,3772,377,0.9866666666666667,0.9974224646703853,0.001258529955521226,thyroid,A
ThreeSigma,0.1,3,0.1,3772,377,0.8648648648648649,0.9883128986848836,0.0027940800646319985,thyroid,A
ThreeSigma,0.1,4,0.1,3772,377,0.96,0.9968446066566415,0.0017759059555828571,thyroid,A
ThreeSigma,0.1,5,0.1,3772,377,0.96,0.9910918972902695,0.0017036199569702148,thyroid,A
ThreeSigma,0.1,6,0.1,3772,377,0.9459459459459459,0.9927677407678084,0.0028813979588449,thyroid,A
ThreeSigma,0.1,7,0.1,3772,377,0.8648648648648649,0.9858337586357814,0.0020267548970878124,thyroid,A
ThreeSigma,0.1,8,0.1,3772,377,0.88,0.9849994929979116,0.002759797964245081,thyroid,A
ThreeSigma,0.1,9,0.1,3772,377,0.8378378378378378,0.9800581887682703,0.0014081670669838786,thyroid,A
ThreeSigma,0.1,10,0.1,3772,377,0.918918918918919,0.9888770665378778,0.002251968951895833,thyroid,A
ThreeSigma,0.1,11,0.1,3772,377,0.8266666666666667,0.986138742039323,0.0014533420326188207,thyroid,A
ThreeSigma,0.1,12,0.1,3772,377,0.972972972972973,0.9939483773615516,0.002368699060752988,thyroid,A
ThreeSigma,0.1,13,0.1,3772,377,0.88,0.9883303302683437,0.002029679948464036,thyroid,A
ThreeSigma,0.1,14,0.1,3772,377,0.8918918918918919,0.984905663761421,0.001200243947096169,thyroid,A
ThreeSigma,0.1,15,0.1,3772,377,0.88,0.9786767511611065,0.00244237098377198,thyroid,A
ThreeSigma,0.1,16,0.1,3772,377,0.9459459459459459,0.9929299452645532,0.0025650450261309743,thyroid,A
ThreeSigma,0.1,17,0.1,3772,377,0.9066666666666666,0.9865940443641352,0.002092350972816348,thyroid,A
ThreeSigma,0.1,18,0.1,3772,377,0.8918918918918919,0.9778604265500214,0.002030197996646166,thyroid,A
ThreeSigma,0.1,19,0.1,3772,377,0.918918918918919,0.988489735607325,0.003190675051882863,thyroid,A
ThreeSigma,0.1,20,0.1,3772,377,0.96,0.9872145387426645,0.0023676269920542836,thyroid,A
ThreeSigma,0.1,21,0.1,3772,377,0.9459459459459459,0.9967789571948797,0.002150046988390386,thyroid,A
ThreeSigma,0.1,22,0.1,3772,377,0.8421052631578947,0.9842891487809577,0.002528499928303063,thyroid,A
ThreeSigma,0.1,23,0.1,3772,377,0.8918918918918919,0.9773875427036728,0.0026805910747498274,thyroid,A
ThreeSigma,0.1,24,0.1,3772,377,0.9866666666666667,0.9955348776595023,0.0020740320906043053,thyroid,A
ThreeSigma,0.1,25,0.1,3772,377,0.9333333333333333,0.9936437084806337,0.0020610810024663806,thyroid,A
ThreeSigma,0.1,26,0.1,3772,377,0.972972972972973,0.9892833930498388,0.0026890949811786413,thyroid,A
ThreeSigma,0.1,27,0.1,3772,377,0.918918918918919,0.9794857948781774,0.002532616024836898,thyroid,A
ThreeSigma,0.1,28,0.1,3772,377,0.918918918918919,0.9904469495867517,0.0024928339989855886,thyroid,A
ThreeSigma,0.1,29,0.1,3772,377,0.96,0.9933223821169562,0.0029345080256462097,thyroid,A
