method,p,rep,n_full,n_sample,rho_srs,rho_tilde_srs,rho_str,rho_tilde_str,rho_str_km,rho_tilde_str_km,time_total_s,error,dataset,tier,method_class
ThreeSigma,0.2,23,6435,1287,0.9765625,0.998914199010773,0.9765625,0.9985843704042793,0.9575289575289575,0.999536127827696,0.19112141797086224,,satellite,T2,I
ThreeSigma,0.2,24,6435,1287,0.9498069498069498,0.9990885722433394,0.9844961240310077,0.9991334888903273,0.980544747081712,0.9974711161910741,0.1456956710317172,,satellite,T2,I
ThreeSigma,0.2,25,6435,1287,0.9765625,0.99389188239456,0.980544747081712,0.9987354716345811,0.9727626459143969,0.9986790657371876,0.21093099401332438,,satellite,T2,I
ThreeSigma,0.2,26,6435,1287,0.9571984435797666,0.9981836976975677,0.9765625,0.9953217210099736,0.9727626459143969,0.998841230239251,0.492814127006568,,satellite,T2,I
ThreeSigma,0.2,27,6435,1287,0.9571984435797666,0.9991519036671552,0.9147286821705426,0.9977568974847917,0.9609375,0.9991852351609617,0.20405460603069514,,satellite,T2,I
ThreeSigma,0.2,28,6435,1287,0.9416342412451362,0.9969820942730795,0.9534883720930233,0.9930118061952687,0.9921875,0.999434696004881,0.2546333089703694,,satellite,T2,I
ThreeSigma,0.2,29,6435,1287,0.9727626459143969,0.9983316816631439,0.9609375,0.9983661928216212,0.980544747081712,0.9989495624268718,0.6245136110228486,,satellite,T2,I
BoxPlot,0.05,0,6435,321,1.0,0.8753922583037937,0.1813031161473088,0.9589299683095128,1.0,0.9136005980141266,0.22167141403770074,,satellite,T2,I
BoxPlot,0.05,1,6435,321,0.1813031161473088,0.9712300338677826,0.1813031161473088,0.8628570800072611,1.0,0.8950529473754529,0.2394601900014095,,satellite,T2,I
BoxPlot,0.05,2,6435,321,1.0,0.8985413595623359,1.0,0.9834161633233677,1.0,0.9003166033581713,0.4355501980171539,,satellite,T2,I
BoxPlot,0.05,3,6435,321,0.9696969696969697,0.9872411693617476,0.1813031161473088,0.9433510930503696,1.0,0.984702330880327,0.13602719898335636,,satellite,T2,I
BoxPlot,0.05,4,6435,321,0.1813031161473088,0.9551876150595474,1.0,0.8995442422719064,1.0,0.9999689144946048,0.16065070900367573,,satellite,T2,I
BoxPlot,0.05,5,6435,321,1.0,0.9804870210394765,0.9375,0.9745493418305359,1.0,0.9674615420159719,0.2173999390215613,,satellite,T2,I
BoxPlot,0.05,6,6435,321,0.1864406779661017,0.9279925666602529,1.0,0.9998221449347414,1.0,0.9819942834707168,0.49886180902831256,,satellite,T2,I
BoxPlot,0.05,7,6435,321,1.0,0.9635151304982755,1.0,0.962741417109116,1.0,0.9681519060345656,0.20430099597433582,,satellite,T2,I
BoxPlot,0.05,8,6435,321,0.875,0.8778053105210595,1.0,0.9416901823920665,1.0,0.9704379093296757,0.25206875102594495,,satellite,T2,I
BoxPlot,0.05,9,6435,321,1.0,0.9840797819566612,1.0,0.977914912397174,1.0,0.8267114913299006,0.5344590250169858,,satellite,T2,I
BoxPlot,0.05,10,6435,321,0.9375,0.9600541469482919,0.1813031161473088,0.89954755096846,0.1813031161473088,0.9854066805180233,0.18312256800709292,,satellite,T2,I
BoxPlot,0.05,11,6435,321,1.0,0.8424091173302803,0.1813031161473088,0.9564884286222026,1.0,0.98520848803732,0.24493278202135116,,satellite,T2,I
BoxPlot,0.05,12,6435,321,1.0,0.7925103231427484,1.0,0.9257963659911241,0.1864406779661017,0.8970891766077068,0.5037629380240105,,satellite,T2,I
BoxPlot,0.05,13,6435,321,1.0,0.9998193698536223,1.0,0.9060348018648632,1.0,0.961355156999987,0.17206676601199433,,satellite,T2,I
BoxPlot,0.05,14,6435,321,1.0,0.8489698408667785,1.0,0.9005460705593893,1.0,0.832124595950734,0.172249604947865,,satellite,T2,I
BoxPlot,0.05,15,6435,321,0.9538461538461539,0.9860604874036911,1.0,0.9193719974889885,1.0,0.9651054261481514,0.29449820099398494,,satellite,T2,I
BoxPlot,0.05,16,6435,321,1.0,0.9395754058282098,0.9538461538461539,0.9334664913291175,1.0,0.9221856565712138,0.31525320903165266,,satellite,T2,I
BoxPlot,0.05,17,6435,321,1.0,0.9647573254223011,1.0,0.8987412462149659,1.0,0.9490373442725646,0.21364597999490798,,satellite,T2,I
BoxPlot,0.05,18,6435,321,1.0,0.9827256918086315,1.0,0.9651683101945137,1.0,0.8694711033025849,0.12139539601048455,,satellite,T2,I
BoxPlot,0.05,19,6435,321,0.1813031161473088,0.9414162551151959,0.1813031161473088,0.9461702897762646,1.0,0.964976746028565,0.14886702498188242,,satellite,T2,I
BoxPlot,0.05,20,6435,321,1.0,0.7971455920692464,1.0,0.9385367257693563,1.0,0.9205714401777354,0.15712240297580138,,satellite,T2,I
BoxPlot,0.05,21,6435,321,1.0,0.9450988453696626,1.0,0.9616073422907058,1.0,0.969104245346884,0.20784387696767226,,satellite,T2,I
BoxPlot,0.05,22,6435,321,1.0,0.9672722656451178,1.0,0.9416235827521223,0.1864406779661017,0.9579359416452224,0.21014412201475352,,satellite,T2,I
BoxPlot,0.05,23,6435,321,1.0,0.9641119961651254,1.0,0.9359113606907281,0.1864406779661017,0.9430629862273098,0.1323583610355854,,satellite,T2,I
BoxPlot,0.05,24,6435,321,1.0,0.9616209091377583,1.0,0.9457916895923693,1.0,0.9191125321744688,0.196859746996779,,satellite,T2,I
BoxPlot,0.05,25,6435,321,0.96875,0.9705695389033501,1.0,0.934119853374206,1.0,0.9316127344927837,0.3196402650210075,,satellite,T2,I
BoxPlot,0.05,26,6435,321,1.0,0.9148430370937883,1.0,0.9441862215906224,1.0,0.9833719193331687,0.4746435949928127,,satellite,T2,I
BoxPlot,0.05,27,6435,321,1.0,0.9319854532783376,1.0,0.9817109365086336,0.1864406779661017,0.9583951437051255,0.1966806529671885,,satellite,T2,I
BoxPlot,0.05,28,6435,321,0.19154929577464788,0.9160063682322519,1.0,0.9998200767467609,1.0,0.9249525944861381,0.172029607987497,,satellite,T2,I
BoxPlot,0.05,29,6435,321,0.9375,0.9308249436676079,0.8787878787878788,0.9525042007686345,1.0,0.9593041921436454,0.19260022701928392,,satellite,T2,I
BoxPlot,0.1,0,6435,643,0.9696969696969697,0.9872993819540355,0.18104667609618105,0.9857019202168256,1.0,0.9471884231882721,0.41095496801426634,,satellite,T2,I
BoxPlot,0.1,1,6435,643,1.0,0.9658738194222833,1.0,0.9600694187842865,1.0,0.9922166676566756,0.1456759669817984,,satellite,T2,I
BoxPlot,0.1,2,6435,643,1.0,0.9999891959095045,0.18361581920903955,0.956921292193675,1.0,0.9743856561282954,0.13462007301859558,,satellite,T2,I
BoxPlot,0.1,3,6435,643,1.0,0.9548839136147441,0.9545454545454546,0.9872861387287988,1.0,0.9917422139179559,0.25209984596585855,,satellite,T2,I
BoxPlot,0.1,4,6435,643,1.0,0.929987477006563,0.18104667609618105,0.9638641872917558,1.0,0.9442392266331996,0.505757449020166,,satellite,T2,I
BoxPlot,0.1,5,6435,643,1.0,0.9701803624686224,1.0,0.9740399759044305,1.0,0.9830728556072279,0.2860441750381142,,satellite,T2,I
BoxPlot,0.1,6,6435,643,1.0,0.9910356496842656,1.0,0.9767449727678771,1.0,0.9513838552297862,0.5281668109819293,,satellite,T2,I
BoxPlot,0.1,7,6435,643,0.19127988748241911,0.9181690392265592,1.0,0.9711518603455351,1.0,0.9294542716516946,0.15973396500339732,,satellite,T2,I
BoxPlot,0.1,8,6435,643,1.0,0.9825362462791395,1.0,0.9758924434270809,1.0,0.9999490330776044,0.12862411804962903,,satellite,T2,I
BoxPlot,0.1,9,6435,643,1.0,0.9757684229680155,1.0,0.9820263399938653,1.0,0.9532332591832209,0.21006481297081336,,satellite,T2,I
BoxPlot,0.1,10,6435,643,1.0,0.9578704332445581,1.0,0.97285056606898,1.0,0.9835153255380936,0.2147281580255367,,satellite,T2,I
BoxPlot,0.1,11,6435,643,1.0,0.9125862496056139,0.18104667609618105,0.9636434781701537,0.18361581920903955,0.9573037652434311,0.2980876450310461,,satellite,T2,I
BoxPlot,0.1,12,6435,643,0.9465648854961832,0.980103361421863,1.0,0.9728334501943668,1.0,0.9831726564118656,0.25031093799043447,,satellite,T2,I
BoxPlot,0.1,13,6435,643,1.0,0.9685569113734561,1.0,0.962045009323642,1.0,0.9836567384981555,0.18220468499930575,,satellite,T2,I
BoxPlot,0.1,14,6435,643,1.0,0.9351623518855037,0.18104667609618105,0.9422157207586611,1.0,0.9194264044902851,0.2133326810435392,,satellite,T2,I
BoxPlot,0.1,15,6435,643,1.0,0.9765743725294195,0.18361581920903955,0.9585598691672418,1.0,0.9759877841708722,0.5213048529694788,,satellite,T2,I
BoxPlot,0.1,16,6435,643,0.18361581920903955,0.9713413327837888,1.0,0.9683217355107644,1.0,0.9851737767739356,0.14912292797816917,,satellite,T2,I
BoxPlot,0.1,17,6435,643,0.9457364341085271,0.9583534725958213,1.0,0.9801203955364034,1.0,0.9817385463894219,0.2386187089723535,,satellite,T2,I
BoxPlot,0.1,18,6435,643,1.0,0.9654486760349166,1.0,0.9731868224103397,1.0,0.9725357924065772,0.19956607499625534,,satellite,T2,I
BoxPlot,0.1,19,6435,643,1.0,0.9757681672255993,1.0,0.9395663779489755,1.0,0.9916144021986968,0.4201966510154307,,satellite,T2,I
BoxPlot,0.1,20,6435,643,1.0,0.9167711872919801,1.0,0.9904830794829781,1.0,0.991791286487972,0.18351520999567583,,satellite,T2,I
BoxPlot,0.1,21,6435,643,0.18361581920903955,0.9642694219936938,1.0,0.9811095901984916,1.0,0.9747279693852793,0.19912426196970046,,satellite,T2,I
BoxPlot,0.1,22,6435,643,1.0,0.9830949621733772,1.0,0.9999713742918184,1.0,0.9667220680872985,0.4192139320075512,,satellite,T2,I
BoxPlot,0.1,23,6435,643,1.0,0.9711706026033802,1.0,0.9657991735616238,1.0,0.9830022124818096,0.22403258801205084,,satellite,T2,I
BoxPlot,0.1,24,6435,643,1.0,0.9829522779311942,1.0,0.9611592600336584,1.0,0.9728752743990953,0.1411887489957735,,satellite,T2,I
BoxPlot,0.1,25,6435,643,1.0,0.9666695251103499,1.0,0.9419332175532253,1.0,0.9728012131722482,0.1901414890307933,,satellite,T2,I
BoxPlot,0.1,26,6435,643,1.0,0.9717768686491935,1.0,0.991573653878121,1.0,0.9459030228530485,0.2793140260037035,,satellite,T2,I
BoxPlot,0.1,27,6435,643,1.0,0.9302611271640151,1.0,0.9832001240385269,0.9767441860465116,0.973428382616416,0.2721463579800911,,satellite,T2,I
BoxPlot,0.1,28,6435,643,1.0,0.9237467609814998,1.0,0.9672886448753876,1.0,0.9840707311563583,0.14383081399137154,,satellite,T2,I
BoxPlot,0.1,29,6435,643,1.0,0.9828994147805027,1.0,0.9511466994935338,1.0,0.9728064034746439,0.24354501301422715,,satellite,T2,I
BoxPlot,0.2,0,6435,1287,1.0,0.9787005845510951,1.0,0.9923767310666827,1.0,0.9901154634311299,0.600735585030634,,satellite,T2,I
BoxPlot,0.2,1,6435,1287,1.0,0.9340536444609507,1.0,0.9779551722097795,1.0,0.9841204938607059,0.1625188739853911,,satellite,T2,I
BoxPlot,0.2,2,6435,1287,1.0,0.964432700074797,1.0,0.9959124901414199,1.0,0.9873823763286281,0.24683233903488144,,satellite,T2,I
BoxPlot,0.2,3,6435,1287,1.0,0.987696347187794,1.0,0.974935404925703,1.0,0.9958044806824679,0.2966976219904609,,satellite,T2,I
BoxPlot,0.2,4,6435,1287,1.0,0.9748080040973537,1.0,0.992200744039815,1.0,0.9705505818903185,0.4135119930142537,,satellite,T2,I
BoxPlot,0.2,5,6435,1287,1.0,0.9954957730422831,1.0,0.9999980400936018,1.0,0.9758067175159155,0.34335250000003725,,satellite,T2,I
BoxPlot,0.2,6,6435,1287,1.0,0.9410402693454879,1.0,0.9830652879189903,1.0,0.9872555395892817,0.21058501896914095,,satellite,T2,I
BoxPlot,0.2,7,6435,1287,1.0,0.9675500760242661,1.0,0.9771550619249341,1.0,0.9916446468984035,0.4332746150321327,,satellite,T2,I
BoxPlot,0.2,8,6435,1287,1.0,0.9916857817395457,1.0,0.9919281457905307,1.0,0.9955884523829452,0.16340917197521776,,satellite,T2,I
BoxPlot,0.2,9,6435,1287,1.0,0.9788342517964587,1.0,0.9960919148522437,1.0,0.9955844681246963,0.29317649599397555,,satellite,T2,I
BoxPlot,0.2,10,6435,1287,1.0,0.9874747176015232,1.0,0.9809694825926999,1.0,0.9871995708993043,0.3929752759868279,,satellite,T2,I
BoxPlot,0.2,11,6435,1287,1.0,0.9914588143640013,1.0,0.9525742176200199,1.0,0.995776145451802,0.15792974998475984,,satellite,T2,I
BoxPlot,0.2,12,6435,1287,1.0,0.9775335563712773,0.18091872791519434,0.967273583969549,1.0,0.9823309830441277,0.1883040150278248,,satellite,T2,I
BoxPlot,0.2,13,6435,1287,1.0,0.97468105772345,1.0,0.9649210849682941,1.0,0.9960086400642253,0.2671139530139044,,satellite,T2,I
BoxPlot,0.2,14,6435,1287,1.0,0.9536937267003747,1.0,0.9849651797065903,1.0,0.9956306964706494,0.20389905502088368,,satellite,T2,I
BoxPlot,0.2,15,6435,1287,1.0,0.9833441056378799,1.0,0.9613662454507756,1.0,0.999972714021281,0.25083386700134724,,satellite,T2,I
BoxPlot,0.2,16,6435,1287,1.0,0.9911736676993614,1.0,0.9840696889202227,1.0,0.9839473895795094,0.2086256470065564,,satellite,T2,I
BoxPlot,0.2,17,6435,1287,1.0,0.9580234576026507,1.0,0.9793555162809127,1.0,0.9831177983695153,0.2582406700239517,,satellite,T2,I
BoxPlot,0.2,18,6435,1287,1.0,0.9571327089273789,1.0,0.9799434125161177,1.0,0.9999702219221684,0.35437086201272905,,satellite,T2,I
BoxPlot,0.2,19,6435,1287,1.0,0.9670264376845694,1.0,0.9867422721657537,1.0,0.9913003368057542,0.24407758004963398,,satellite,T2,I
BoxPlot,0.2,20,6435,1287,1.0,0.9886410637533188,1.0,0.9386440478794303,1.0,0.9871431772590076,0.15011482895351946,,satellite,T2,I
BoxPlot,0.2,21,6435,1287,1.0,0.9517477089108306,1.0,0.9690795427473774,1.0,0.9791541305767438,0.2028995449654758,,satellite,T2,I
BoxPlot,0.2,22,6435,1287,1.0,0.9999727852705785,1.0,0.9682559705206734,1.0,0.995974012898305,0.4191023859893903,,satellite,T2,I
BoxPlot,0.2,23,6435,1287,1.0,0.9917917264338325,1.0,0.9791002022170415,1.0,0.9694630089041733,0.31580536195542663,,satellite,T2,I
BoxPlot,0.2,24,6435,1287,1.0,0.984382506805441,1.0,0.9865244674733094,1.0,0.9673731074639794,0.20444466697517782,,satellite,T2,I
BoxPlot,0.2,25,6435,1287,1.0,0.9850109909570411,1.0,0.9867894798211276,1.0,0.9735209988642713,0.2691803039633669,,satellite,T2,I
BoxPlot,0.2,26,6435,1287,1.0,0.9885614201828815,1.0,0.9908864642752591,1.0,0.9958512625350313,0.3929329259553924,,satellite,T2,I
BoxPlot,0.2,27,6435,1287,1.0,0.9957625738737186,1.0,0.976524567002874,1.0,0.9873518678476942,0.1500637130229734,,satellite,T2,I
BoxPlot,0.2,28,6435,1287,1.0,0.9777906121022417,1.0,0.9814100503588623,1.0,0.9669029987787164,0.13338125898735598,,satellite,T2,I
BoxPlot,0.2,29,6435,1287,1.0,0.9784179113027994,1.0,0.9675128345743729,1.0,0.9884464768975876,0.2079327639658004,,satellite,T2,I
MAD,0.05,0,6435,321,0.90625,0.8518271026916703,0.9538461538461539,0.9696380092134355,0.875,0.9795060002763452,0.35041320003801957,,satellite,T2,I
MAD,0.05,1,6435,321,0.96875,0.9783637957240919,0.9375,0.9649914358979002,0.9090909090909091,0.9736382856728113,0.16338605398777872,,satellite,T2,I
MAD,0.05,2,6435,321,0.8656716417910447,0.9196674209255267,0.84375,0.9569369379721029,0.9230769230769231,0.9625890311641963,0.10171749396249652,,satellite,T2,I
MAD,0.05,3,6435,321,1.0,0.9834163399950563,0.9846153846153847,0.9074506062621904,0.96875,0.9700291887208812,0.12440495297778398,,satellite,T2,I
MAD,0.05,4,6435,321,0.9577464788732394,0.9787964279277257,0.9552238805970149,0.9779900817038016,0.9230769230769231,0.9641411192114562,0.23467448900919408,,satellite,T2,I
MAD,0.05,5,6435,321,0.875,0.970178142163675,1.0,0.9587034399757574,0.9846153846153847,0.9744224070473191,0.31120565900346264,,satellite,T2,I
MAD,0.05,6,6435,321,0.9538461538461539,0.9362496884557752,0.96875,0.9730257115126101,0.9393939393939394,0.9846718081785601,0.19104097899980843,,satellite,T2,I
MAD,0.05,7,6435,321,0.9090909090909091,0.9821950845213283,0.90625,0.9638163049363939,0.96875,0.9744349051478045,0.13540766603546217,,satellite,T2,I
MAD,0.05,8,6435,321,0.8484848484848485,0.9627496492269164,0.7692307692307693,0.9642055113234534,1.0,0.978167610322458,0.17128505400614813,,satellite,T2,I
MAD,0.05,9,6435,321,0.96875,0.9691084602792233,0.84375,0.9729672917287084,0.84375,0.9519354814866994,0.5599923400441185,,satellite,T2,I
MAD,0.05,10,6435,321,0.9538461538461539,0.9792384983149381,0.9230769230769231,0.9666320152714682,0.9552238805970149,0.9533528770470142,0.1792779910028912,,satellite,T2,I
MAD,0.05,11,6435,321,0.9230769230769231,0.9782339783906326,0.9846153846153847,0.9689131484114846,0.9253731343283582,0.9753537400012842,0.14208925201091915,,satellite,T2,I
MAD,0.05,12,6435,321,0.8235294117647058,0.9133194342087242,0.8529411764705882,0.9699978350480734,0.9538461538461539,0.9850183715975123,0.32447692001005635,,satellite,T2,I
MAD,0.05,13,6435,321,0.96875,0.8949294170749603,0.8823529411764706,0.9144322317831077,0.9846153846153847,0.9822184008260432,0.29214759200112894,,satellite,T2,I
MAD,0.05,14,6435,321,0.9090909090909091,0.968954205541011,0.9375,0.9263314738721575,0.8923076923076924,0.9414163562971131,0.20157617499353364,,satellite,T2,I
MAD,0.05,15,6435,321,0.9846153846153847,0.9421837624846268,0.9375,0.9534243595055789,0.9375,0.977885720391914,0.1608050320064649,,satellite,T2,I
MAD,0.05,16,6435,321,0.8125,0.9337687926683298,0.9253731343283582,0.9460405990960644,0.875,0.9629672712340435,0.14977284701308236,,satellite,T2,I
MAD,0.05,17,6435,321,0.9538461538461539,0.9515603873338851,0.90625,0.9682861356388625,0.9393939393939394,0.9632486222758243,0.22527528798673302,,satellite,T2,I
MAD,0.05,18,6435,321,0.9538461538461539,0.9019653610201934,0.9375,0.9762079971778055,0.9375,0.974222646813489,0.17090064601507038,,satellite,T2,I
MAD,0.05,19,6435,321,0.9696969696969697,0.9741431577723704,1.0,0.9476930827280937,1.0,0.9603763428833725,0.24847544700605795,,satellite,T2,I
MAD,0.05,20,6435,321,0.7222222222222222,0.9100824284651535,0.96875,0.9529893823117287,0.9846153846153847,0.9676210198689988,0.1553864839952439,,satellite,T2,I
MAD,0.05,21,6435,321,0.9230769230769231,0.9515376763070843,0.9375,0.9767471274659877,0.96875,0.9688395519861587,0.1503268540254794,,satellite,T2,I
MAD,0.05,22,6435,321,1.0,0.9669927700384807,0.9393939393939394,0.9734372906229521,1.0,0.9731848248272185,0.20907529100077227,,satellite,T2,I
MAD,0.05,23,6435,321,0.9696969696969697,0.9713230018307282,0.9230769230769231,0.9765968675358621,0.96875,0.9842703919512255,0.2626405620248988,,satellite,T2,I
MAD,0.05,24,6435,321,0.9393939393939394,0.964695533585237,0.90625,0.9499339152031807,0.9090909090909091,0.9743042011128314,0.27962898003170267,,satellite,T2,I
MAD,0.05,25,6435,321,0.96875,0.9736435980701329,0.9393939393939394,0.9612214845450945,0.9538461538461539,0.9753948774120336,0.18369184801122174,,satellite,T2,I
MAD,0.05,26,6435,321,0.9375,0.9504039066834978,0.9538461538461539,0.9400088957720736,0.9375,0.9749414618398778,0.23340651002945378,,satellite,T2,I
MAD,0.05,27,6435,321,0.8923076923076924,0.9661544778316348,0.8923076923076924,0.9637761511657881,0.9538461538461539,0.9396524946444066,0.3267995539936237,,satellite,T2,I
MAD,0.05,28,6435,321,0.9538461538461539,0.9736416153955396,0.9846153846153847,0.9691703557724111,0.9538461538461539,0.9760444148127475,0.19266884599346668,,satellite,T2,I
MAD,0.05,29,6435,321,0.9428571428571428,0.9632633257356792,0.8857142857142857,0.922920462721436,0.9375,0.9812913608150404,0.12286452297121286,,satellite,T2,I
MAD,0.1,0,6435,643,0.9618320610687023,0.9798632652724414,0.9846153846153847,0.9475364557824774,0.9538461538461539,0.9778262023009787,0.12172341498080641,,satellite,T2,I
MAD,0.1,1,6435,643,0.9922480620155039,0.9814709185168478,0.9767441860465116,0.9653940063990089,0.9850746268656716,0.9777924249186947,0.15372360404580832,,satellite,T2,I
MAD,0.1,2,6435,643,0.9302325581395349,0.9805722542034314,0.9692307692307692,0.9207880406740975,0.953125,0.9851775258296293,0.24008311500074342,,satellite,T2,I
MAD,0.1,3,6435,643,0.9846153846153847,0.9579361256636459,0.9846153846153847,0.9632340568786705,0.9692307692307692,0.9726608923544154,0.23713353200582787,,satellite,T2,I
MAD,0.1,4,6435,643,0.9925925925925926,0.9783127958728582,0.9924812030075187,0.9503104946365466,0.9253731343283582,0.9793749653934262,0.21538984205108136,,satellite,T2,I
MAD,0.1,5,6435,643,0.9767441860465116,0.9861072710047987,0.9302325581395349,0.9679330071293227,0.9612403100775194,0.9803611261871222,0.20609417697414756,,satellite,T2,I
MAD,0.1,6,6435,643,0.9302325581395349,0.9800266839658456,0.9848484848484849,0.9814136077229482,0.96875,0.986925038798237,0.20107935997657478,,satellite,T2,I
