method,k,p,kp_inv_sqrt,rep,n_full,n_sample,rho,rho_tilde,time_fit_s,time_score_s,time_total_s,dataset
LOF,10,0.05,1.414213562373095,24,214,12,0.0,-0.5113357013912649,0.005204854998737574,0.007711046957410872,0.014012302039191127,glass
LOF,10,0.05,1.414213562373095,25,214,12,1.0,0.3304609639395303,0.00498432491440326,0.006960945087485015,0.013087057042866945,glass
LOF,10,0.05,1.414213562373095,26,214,12,0.0,-0.47129995490852944,0.00514116499107331,0.006402199971489608,0.01263580599334091,glass
LOF,10,0.05,1.414213562373095,27,214,12,0.0,0.4028494908619251,0.005117599968798459,0.005761096021160483,0.011977539979852736,glass
LOF,10,0.05,1.414213562373095,28,214,12,0.0,-0.4723132697051564,0.005040932912379503,0.008292164071463048,0.014415990910492837,glass
LOF,10,0.05,1.414213562373095,29,214,12,1.0,0.42888983235128625,0.0049757660599425435,0.007113293977454305,0.01328078203368932,glass
LOF,10,0.1,1.0,0,214,21,0.0,0.2745156674484011,0.005140222026966512,0.008249641046859324,0.014520370052196085,glass
LOF,10,0.1,1.0,1,214,21,0.5,0.45636904104418646,0.0050585949793457985,0.01597987301647663,0.022173322970047593,glass
LOF,10,0.1,1.0,2,214,21,0.5,0.5686395968574023,0.00518932705745101,0.009548455011099577,0.01581109396647662,glass
LOF,10,0.1,1.0,3,214,21,1.0,0.36363636363636365,0.004929410992190242,0.006898924009874463,0.012892633909359574,glass
LOF,10,0.1,1.0,4,214,21,0.5,0.07772831886883395,0.005126547999680042,0.01606207899749279,0.022338683949783444,glass
LOF,10,0.1,1.0,5,214,21,0.5,0.4930172393833265,0.005127949989400804,0.006736784940585494,0.013009358895942569,glass
LOF,10,0.1,1.0,6,214,21,0.0,0.20026301406858218,0.005193268996663392,0.009867961052805185,0.01628003199584782,glass
LOF,10,0.1,1.0,7,214,21,0.0,0.35647019459523793,0.005361975985579193,0.014007538906298578,0.020433515892364085,glass
LOF,10,0.1,1.0,8,214,21,0.5,0.4187910587362533,0.004920689971186221,0.00924310996197164,0.01533910701982677,glass
LOF,10,0.1,1.0,9,214,21,0.0,0.13844660463865635,0.005325564998202026,0.020711190067231655,0.02718713495414704,glass
LOF,10,0.1,1.0,10,214,21,0.0,-0.3945403240172038,0.0051033300114795566,0.008769509964622557,0.015040022088214755,glass
LOF,10,0.1,1.0,11,214,21,0.5,0.3768681757240521,0.0051072470378130674,0.011361251934431493,0.017591589014045894,glass
LOF,10,0.1,1.0,12,214,21,0.5,0.35920755385899805,0.005216347053647041,0.0170021359808743,0.023256342974491417,glass
LOF,10,0.1,1.0,13,214,21,1.0,0.1493818573996916,0.004769611055962741,0.010389031027443707,0.016299847047775984,glass
LOF,10,0.1,1.0,14,214,21,0.0,0.42424514932632523,0.0051118480041623116,0.020628720056265593,0.02687762293498963,glass
LOF,10,0.1,1.0,15,214,21,0.5,0.6019575908454603,0.0050521219382062554,0.007480337982997298,0.013691856991499662,glass
LOF,10,0.1,1.0,16,214,21,0.5,0.25154383096319255,0.005284007987938821,0.007409806014038622,0.01386778091546148,glass
LOF,10,0.1,1.0,17,214,21,0.5,0.3927076453907674,0.0053859370527789,0.012475296971388161,0.019112784997560084,glass
LOF,10,0.1,1.0,18,214,21,0.5,0.4579409140517064,0.005444345995783806,0.009470119955949485,0.016149898059666157,glass
LOF,10,0.1,1.0,19,214,21,0.0,0.5266584426929282,0.007339296047575772,0.004517194000072777,0.01293000706937164,glass
LOF,10,0.1,1.0,20,214,21,0.5,0.4841999169730562,0.004889226984232664,0.010854396969079971,0.016878601047210395,glass
LOF,10,0.1,1.0,21,214,21,0.0,0.5097533568780934,0.00522850698325783,0.005140822962857783,0.011522231972776353,glass
LOF,10,0.1,1.0,22,214,21,0.0,-0.38634197414532295,0.005166403949260712,0.004746765014715493,0.011018933029845357,glass
LOF,10,0.1,1.0,23,214,21,0.5,0.41038961038961036,0.005182454013265669,0.005112275015562773,0.011445333948358893,glass
LOF,10,0.1,1.0,24,214,21,0.0,0.31514309138008295,0.0050605820724740624,0.010038495063781738,0.016288651968352497,glass
LOF,10,0.1,1.0,25,214,21,0.0,0.47682296490431314,0.005260023986920714,0.00468896992970258,0.011140776914544404,glass
LOF,10,0.1,1.0,26,214,21,0.5,0.3690709031228649,0.005318942945450544,0.005163250956684351,0.011575653916224837,glass
LOF,10,0.1,1.0,27,214,21,0.5,0.38430092023199436,0.004935097065754235,0.004852702026255429,0.010888929944485426,glass
LOF,10,0.1,1.0,28,214,21,0.0,0.19810862383436748,0.004991914960555732,0.012603635899722576,0.018721655011177063,glass
LOF,10,0.1,1.0,29,214,21,0.5,0.07364009504435445,0.0051197640132158995,0.004971142974682152,0.011224407935515046,glass
LOF,10,0.2,0.7071067811865475,0,214,42,0.5,0.47527963797594847,0.005011069937609136,0.002527583041228354,0.00860921700950712,glass
LOF,10,0.2,0.7071067811865475,1,214,42,0.75,0.4438052021716231,0.004960478050634265,0.0026229999493807554,0.008812461979687214,glass
LOF,10,0.2,0.7071067811865475,2,214,42,0.5,0.6439771489423447,0.005237694946117699,0.002878079074434936,0.009380667004734278,glass
LOF,10,0.2,0.7071067811865475,3,214,42,0.5,0.5854468843691759,0.005535469041205943,0.002947219996713102,0.009757863008417189,glass
LOF,10,0.2,0.7071067811865475,4,214,42,0.25,0.5464932543685885,0.005520539009012282,0.0028593610040843487,0.009640682023018599,glass
LOF,10,0.2,0.7071067811865475,5,214,42,0.5,0.469510960233037,0.005166426999494433,0.002817607019096613,0.009171938989311457,glass
LOF,10,0.2,0.7071067811865475,6,214,42,0.0,0.5572441966886371,0.005353190936148167,0.0027102860622107983,0.009143309900537133,glass
LOF,10,0.2,0.7071067811865475,7,214,42,0.75,0.5674230145867099,0.004889838048256934,0.002580488915555179,0.008591328049078584,glass
LOF,10,0.2,0.7071067811865475,8,214,42,0.5,0.4939832263687597,0.005266480031423271,0.002566148992627859,0.008894764934666455,glass
LOF,10,0.2,0.7071067811865475,9,214,42,0.5,0.6915971153067013,0.004852118087001145,0.0026048009749501944,0.00857948197517544,glass
LOF,10,0.2,0.7071067811865475,10,214,42,1.0,0.5744499822388677,0.0048681789776310325,0.0026304200291633606,0.00858888600487262,glass
LOF,10,0.2,0.7071067811865475,11,214,42,0.75,0.7037802363865941,0.0051284750225022435,0.00288488098885864,0.00915668101515621,glass
LOF,10,0.2,0.7071067811865475,12,214,42,0.25,0.5916052183777653,0.0050833841087296605,0.002653750008903444,0.00883580802474171,glass
LOF,10,0.2,0.7071067811865475,13,214,42,0.75,0.47718985495502797,0.005124252988025546,0.0030112569220364094,0.009371569030918181,glass
LOF,10,0.2,0.7071067811865475,14,214,42,0.5,0.36222195240622634,0.0052326940931379795,0.0033564280020073056,0.00971070397645235,glass
LOF,10,0.2,0.7071067811865475,15,214,42,0.25,0.28288967244969493,0.005201490945182741,0.002424560021609068,0.008710934082046151,glass
LOF,10,0.2,0.7071067811865475,16,214,42,0.25,0.5716716635604895,0.004899291903711855,0.0025312619982287288,0.00847646000329405,glass
LOF,10,0.2,0.7071067811865475,17,214,42,0.25,0.3616400615833401,0.005001737968996167,0.0026511349715292454,0.00873862102162093,glass
LOF,10,0.2,0.7071067811865475,18,214,42,0.25,0.41220322502228346,0.005000576958991587,0.0026499530067667365,0.008773767971433699,glass
LOF,10,0.2,0.7071067811865475,19,214,42,0.5,0.7385241682746798,0.005117345950566232,0.0026683900505304337,0.008956931065768003,glass
LOF,10,0.2,0.7071067811865475,20,214,42,0.5,0.3870837047240904,0.005644796066917479,0.0029668009374290705,0.009865917963907123,glass
LOF,10,0.2,0.7071067811865475,21,214,42,0.5,0.4860418949737239,0.005377686000429094,0.0029262190219014883,0.009366295067593455,glass
LOF,10,0.2,0.7071067811865475,22,214,42,0.75,0.6647741414431355,0.005452627898193896,0.0030043990118429065,0.009726967080496252,glass
LOF,10,0.2,0.7071067811865475,23,214,42,0.75,0.5036058666234503,0.005292230984196067,0.0028029800159856677,0.009275933960452676,glass
LOF,10,0.2,0.7071067811865475,24,214,42,0.25,0.1762417956405478,0.005365352961234748,0.0032173790968954563,0.00975864997599274,glass
LOF,10,0.2,0.7071067811865475,25,214,42,0.0,0.35191637630662026,0.005310778971761465,0.0026415339671075344,0.009159679058939219,glass
LOF,10,0.2,0.7071067811865475,26,214,42,0.75,0.5757231990924562,0.00616303610149771,0.0034101640339940786,0.010781215038150549,glass
LOF,10,0.2,0.7071067811865475,27,214,42,0.75,0.5591345574055844,0.005264041014015675,0.0028350059874355793,0.009276773082092404,glass
LOF,10,0.2,0.7071067811865475,28,214,42,0.5,0.5065229722064662,0.005218276986852288,0.0026576219825074077,0.008978720987215638,glass
LOF,10,0.2,0.7071067811865475,29,214,42,0.75,0.48950652297220654,0.004383418010547757,0.002843532944098115,0.008448378997854888,glass
LOF,15,0.05,1.1547005383792517,0,214,17,0.0,0.35827707147182297,0.006068486021831632,0.00590022502001375,0.013115554000250995,glass
LOF,15,0.05,1.1547005383792517,1,214,17,0.0,0.26609720260957803,0.005655562970787287,0.007567055989056826,0.014401503023691475,glass
LOF,15,0.05,1.1547005383792517,2,214,17,1.0,0.029419944410884028,0.0056633210042491555,0.007842044928111136,0.014860735042020679,glass
LOF,15,0.05,1.1547005383792517,3,214,17,1.0,0.23877360244209772,0.005966293974779546,0.012664892012253404,0.019858055049553514,glass
LOF,15,0.05,1.1547005383792517,4,214,17,0.0,0.3824036886364299,0.005899645038880408,0.005318767041899264,0.012316273059695959,glass
LOF,15,0.05,1.1547005383792517,5,214,17,0.0,0.2367992824066294,0.005562894977629185,0.007938200025819242,0.014581730007193983,glass
LOF,15,0.05,1.1547005383792517,6,214,17,0.0,0.42444703272604706,0.005378740024752915,0.01623249298427254,0.022738039027899504,glass
LOF,15,0.05,1.1547005383792517,7,214,17,1.0,0.12567972589031892,0.006064472021535039,0.010563269024714828,0.017858359031379223,glass
LOF,15,0.05,1.1547005383792517,8,214,17,1.0,0.5556354138111831,0.006140989018604159,0.010603406000882387,0.017898250953294337,glass
LOF,15,0.05,1.1547005383792517,9,214,17,0.0,0.06413192049055176,0.005957558983936906,0.006860319059342146,0.013885715045034885,glass
LOF,15,0.05,1.1547005383792517,10,214,17,1.0,0.6104507451330087,0.006145089981146157,0.00844448001589626,0.01590044202748686,glass
LOF,15,0.05,1.1547005383792517,11,214,17,1.0,-0.13318949632241428,0.006084334920160472,0.008180361008271575,0.015417476068250835,glass
LOF,15,0.05,1.1547005383792517,12,214,17,1.0,0.37025692597328186,0.0057300570188090205,0.011130089988000691,0.01802386506460607,glass
LOF,15,0.05,1.1547005383792517,13,214,17,0.0,-0.41219042937791506,0.005684904986992478,0.007974075037054718,0.014815649017691612,glass
LOF,15,0.05,1.1547005383792517,14,214,17,0.0,0.08433397825286783,0.005674929008819163,0.009914477937854826,0.016710411990061402,glass
LOF,15,0.05,1.1547005383792517,15,214,17,1.0,0.33149618921596774,0.005457133986055851,0.01406502805184573,0.020686618983745575,glass
LOF,15,0.05,1.1547005383792517,16,214,17,1.0,0.2337421337325982,0.005790875060483813,0.006240154965780675,0.013208430027589202,glass
LOF,15,0.05,1.1547005383792517,17,214,17,0.0,0.04897889898712883,0.005746711976826191,0.008506034035235643,0.015422806958667934,glass
LOF,15,0.05,1.1547005383792517,18,214,17,0.0,0.10044094238151871,0.005589423002675176,0.011354102985933423,0.018067655968479812,glass
LOF,15,0.05,1.1547005383792517,19,214,17,0.0,0.26154571040849417,0.00560556398704648,0.008966861059889197,0.015770543948747218,glass
LOF,15,0.05,1.1547005383792517,20,214,17,0.0,0.08802420459487496,0.0055712510365992785,0.011884912033565342,0.01870066300034523,glass
LOF,15,0.05,1.1547005383792517,21,214,17,0.0,0.6293427692646476,0.00575477397069335,0.012004756019450724,0.018859573057852685,glass
LOF,15,0.05,1.1547005383792517,22,214,17,1.0,0.33959092612383507,0.005836622091010213,0.009172032005153596,0.0161760050104931,glass
LOF,15,0.05,1.1547005383792517,23,214,17,1.0,-0.00864221240962858,0.00572318397462368,0.00815903302282095,0.015121171018108726,glass
LOF,15,0.05,1.1547005383792517,24,214,17,0.0,0.11481796487077972,0.005589592969045043,0.006884582922793925,0.013575766934081912,glass
LOF,15,0.05,1.1547005383792517,25,214,17,0.0,-0.03450453544394694,0.0053585340501740575,0.007635451969690621,0.014104458037763834,glass
LOF,15,0.05,1.1547005383792517,26,214,17,1.0,0.38461406175585244,0.005446924013085663,0.010390825918875635,0.016999361105263233,glass
LOF,15,0.05,1.1547005383792517,27,214,17,0.0,0.04627602967887507,0.005496110999956727,0.006822902010753751,0.013488698983564973,glass
LOF,15,0.05,1.1547005383792517,28,214,17,0.0,0.4933114636912686,0.005640649003908038,0.014218080090358853,0.02094698802102357,glass
LOF,15,0.05,1.1547005383792517,29,214,17,0.0,0.3569034047105404,0.005408165045082569,0.011839107959531248,0.018587188911624253,glass
LOF,15,0.1,0.8164965809277261,0,214,21,0.0,0.15880288515583152,0.005913009983487427,0.021005579037591815,0.028086947975680232,glass
LOF,15,0.1,0.8164965809277261,1,214,21,0.5,0.0757913332490339,0.005775770987384021,0.012002864968962967,0.01891308289486915,glass
LOF,15,0.1,0.8164965809277261,2,214,21,0.5,0.6360984018756327,0.0054668409284204245,0.007035262999124825,0.01367503497749567,glass
LOF,15,0.1,0.8164965809277261,3,214,21,1.0,0.6024268013256798,0.0055589149706065655,0.006688721943646669,0.013379691983573139,glass
LOF,15,0.1,0.8164965809277261,4,214,21,0.5,-0.06699949995273385,0.00576158007606864,0.008172224974259734,0.015179863083176315,glass
LOF,15,0.1,0.8164965809277261,5,214,21,0.0,0.5794522899731439,0.005753022036515176,0.005980954971164465,0.012903749011456966,glass
LOF,15,0.1,0.8164965809277261,6,214,21,0.0,0.30594350428135275,0.006169156986288726,0.00818626896943897,0.015544918947853148,glass
LOF,15,0.1,0.8164965809277261,7,214,21,0.0,0.0829661449324672,0.005862863967195153,0.006521445931866765,0.013496282044798136,glass
LOF,15,0.1,0.8164965809277261,8,214,21,0.5,0.5119647693720948,0.0055221919901669025,0.007876962888985872,0.01449857302941382,glass
LOF,15,0.1,0.8164965809277261,9,214,21,0.0,0.09623890165946025,0.005369670921936631,0.006946656038053334,0.013456173008307815,glass
LOF,15,0.1,0.8164965809277261,10,214,21,0.0,-0.558571126370508,0.005511750001460314,0.009201689972542226,0.015822204994037747,glass
LOF,15,0.1,0.8164965809277261,11,214,21,0.5,0.078718401365153,0.005421485053375363,0.0078387240646407,0.014390917960554361,glass
LOF,15,0.1,0.8164965809277261,12,214,21,0.5,0.5315140823142668,0.00542927801143378,0.008244807017035782,0.014884474920108914,glass
LOF,15,0.1,0.8164965809277261,13,214,21,0.5,0.2892882577315322,0.005548889981582761,0.005159300984814763,0.011785505921579897,glass
LOF,15,0.1,0.8164965809277261,14,214,21,0.0,0.2666252468059059,0.005282657919451594,0.006872470024973154,0.013415390974842012,glass
LOF,15,0.1,0.8164965809277261,15,214,21,0.5,0.7937955561512042,0.00574754795525223,0.00719695701263845,0.014142877073027194,glass
LOF,15,0.1,0.8164965809277261,16,214,21,0.0,-0.2999085612442566,0.005818323930725455,0.02205348596908152,0.029236811911687255,glass
LOF,15,0.1,0.8164965809277261,17,214,21,0.5,0.28956377361784585,0.006101486040279269,0.0124052120372653,0.019635860924609005,glass
LOF,15,0.1,0.8164965809277261,18,214,21,0.0,0.6388330989681394,0.005408673081547022,0.009032013942487538,0.015841376036405563,glass
LOF,15,0.1,0.8164965809277261,19,214,21,0.0,0.4629072794545616,0.00617475004401058,0.010768629028461874,0.018010872998274863,glass
LOF,15,0.1,0.8164965809277261,20,214,21,0.5,0.1361960008566722,0.005101807997561991,0.006526408018544316,0.01271205605007708,glass
LOF,15,0.1,0.8164965809277261,21,214,21,0.0,0.36820755924070836,0.005363708012737334,0.011665130965411663,0.018192952033132315,glass
LOF,15,0.1,0.8164965809277261,22,214,21,0.0,-0.2518517908594246,0.005581525037996471,0.015044818981550634,0.021781528019346297,glass
LOF,15,0.1,0.8164965809277261,23,214,21,0.5,0.7927227144540406,0.005642145988531411,0.01706902007572353,0.023911147960461676,glass
LOF,15,0.1,0.8164965809277261,24,214,21,0.0,0.060562470707401374,0.0057101830607280135,0.008507053018547595,0.015300676925107837,glass
LOF,15,0.1,0.8164965809277261,25,214,21,0.0,0.34490592432082195,0.005300455028191209,0.006128384033218026,0.012565184035338461,glass
LOF,15,0.1,0.8164965809277261,26,214,21,0.0,-0.24476145212772707,0.005530096939764917,0.008762079989537597,0.015427927952259779,glass
LOF,15,0.1,0.8164965809277261,27,214,21,0.0,0.371049958583094,0.0055716290371492505,0.00692362105473876,0.013608176028355956,glass
LOF,15,0.1,0.8164965809277261,28,214,21,0.0,0.2829272032882415,0.004930631956085563,0.007358562899753451,0.013427047990262508,glass
LOF,15,0.1,0.8164965809277261,29,214,21,0.0,-0.07147987432791021,0.005488959024660289,0.004760337062180042,0.011336056049913168,glass
LOF,15,0.2,0.5773502691896258,0,214,42,0.5,0.6871707684076444,0.005510208895429969,0.0025993670569732785,0.009127834928222,glass
LOF,15,0.2,0.5773502691896258,1,214,42,0.5,0.4563834532330798,0.00535892101470381,0.002639843034557998,0.009100238094106317,glass
LOF,15,0.2,0.5773502691896258,2,214,42,0.5,0.7111543298248417,0.005423230002634227,0.002634942065924406,0.009138813009485602,glass
LOF,15,0.2,0.5773502691896258,3,214,42,0.5,0.5254841584960701,0.005372738931328058,0.003012891043908894,0.009537218953482807,glass
LOF,15,0.2,0.5773502691896258,4,214,42,0.5,0.559841179807147,0.005510877934284508,0.002655866905115545,0.009250381961464882,glass
LOF,15,0.2,0.5773502691896258,5,214,42,0.5,0.48745897361627244,0.0054443529807031155,0.002819006098434329,0.009374989080242813,glass
LOF,15,0.2,0.5773502691896258,6,214,42,0.25,0.2590971749733741,0.005443796049803495,0.002696019015274942,0.0092456319835037,glass
LOF,15,0.2,0.5773502691896258,7,214,42,0.5,0.36599400395743414,0.006070727948099375,0.002906235051341355,0.010161731974221766,glass
LOF,15,0.2,0.5773502691896258,8,214,42,0.5,0.4128514707073981,0.005691231926903129,0.0030115089612081647,0.010019076988101006,glass
LOF,15,0.2,0.5773502691896258,9,214,42,0.25,0.6551850035207035,0.005839509074576199,0.0029709869995713234,0.009976989007554948,glass
LOF,15,0.2,0.5773502691896258,10,214,42,0.5,0.546898424337723,0.006197776994667947,0.002949725021608174,0.010286213946528733,glass
LOF,15,0.2,0.5773502691896258,11,214,42,0.75,0.7402155416903007,0.0055470248917117715,0.002814265084452927,0.00949332700110972,glass
LOF,15,0.2,0.5773502691896258,12,214,42,0.25,0.4819091612885522,0.005858957068994641,0.002970034023746848,0.009985825046896935,glass
LOF,15,0.2,0.5773502691896258,13,214,42,0.75,0.3849769062474678,0.0057431289460510015,0.002837763982824981,0.009916407987475395,glass
LOF,15,0.2,0.5773502691896258,14,214,42,0.75,0.3786565108175999,0.005551937967538834,0.002719881944358349,0.009409616002812982,glass
LOF,15,0.2,0.5773502691896258,15,214,42,0.5,0.37113569172718497,0.0062913220608606935,0.0027225849917158484,0.010108575923368335,glass
LOF,15,0.2,0.5773502691896258,16,214,42,0.25,0.6503788344546695,0.005551483016461134,0.003018968040123582,0.009762555011548102,glass
LOF,15,0.2,0.5773502691896258,17,214,42,0.25,0.3357374403244428,0.005596959963440895,0.002578704967163503,0.009185133036226034,glass
LOF,15,0.2,0.5773502691896258,18,214,42,0.25,0.4983590620354121,0.0053629649337381124,0.002733802073635161,0.009218898019753397,glass
LOF,15,0.2,0.5773502691896258,19,214,42,0.5,0.30880803824649544,0.005525144981220365,0.002756622969172895,0.009430621983483434,glass
LOF,15,0.2,0.5773502691896258,20,214,42,0.25,0.4543576033874073,0.004861770896241069,0.002747640013694763,0.008737372001633048,glass
